id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
153433,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,1,"""The Independent,2014-05-05,Ukraine crisis: 'Those fascists killed this girl and they will be in hell'""",The Independent,2014-05-05,Ukraine crisis: 'Those fascists killed this girl and they will be in hell',"eyewitnesses, rebels",1,Kramatorsk town,Donetsk Oblast,Kramatorsk Raion,48.716667,37.533333,POINT (37.533333 48.716667),199876,Ukraine,369,UKR,Europe,1,1,2014-05-03,2014-05-03,0,0,0,1,1,1,1
153151,2014,1,2014,2014,1,13247,Ukraine: Lugansk,14184,Government of Ukraine - LPR,61,369.0,Government of Ukraine,5839,,LPR,1,"""ITAR-TASS World Service,2014-05-04,Casualty toll climbs in Ukraine’s southeast as bloody clashes continue""",ITAR-TASS World Service,2014-05-04,Casualty toll climbs in Ukraine’s southeast as bloody clashes continue,"rebels, Russian media in Luhansk",1,Luhansk town,Luhansk Oblast,Luhansk City Municipality,48.566667,39.3,POINT (39.300000 48.566667),199879,Ukraine,369,UKR,Europe,1,1,2014-05-04,2014-05-04,0,1,0,0,1,1,1
155081,2014,1,2014,2014,1,13247,Ukraine: Lugansk,14184,Government of Ukraine - LPR,61,369.0,Government of Ukraine,5839,,LPR,1,"""UN,2014-08-27,Report on the human rights situation in Ukraine 17 August 2014 """,UN,2014-08-27,Report on the human rights situation in Ukraine 17 August 2014 ,medical officials,4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,POINT (39.020000 48.920000),199879,Ukraine,369,UKR,Europe,2,5,2014-05-04,2014-08-17,0,0,0,208,208,208,208
153154,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,6,"""Agence France Presse,2014-05-05,Four Ukrainian troops killed in offensive on rebel-held town: officials"";""Reuters News,2014-05-05,UPDATE 2-Ukraine forces suffer casualties in Slaviansk clash-minister"";""Reuters News,2014-05-06,UPDATE 4-Ukraine moves forces to Odessa, helicopter downed in east"";""Agence France Presse,2014-05-06,Rebel toll from Slavyansk raid tops 30: interior minister"";""Reuters News,2014-05-06,Ukraine says more than 30 separatists killed in Slaviansk fighting"";""Agence France Presse,2014-05-08,With tears and anger, Slavyansk buries its dead""",Agence France Presse;Reuters News;Reuters News;Agence France Presse;Reuters News;Agence France Presse,2014-05-05;2014-05-05;2014-05-06;2014-05-06;2014-05-06;2014-05-08,"Four Ukrainian troops killed in offensive on rebel-held town: officials;UPDATE 2-Ukraine forces suffer casualties in Slaviansk clash-minister;UPDATE 4-Ukraine moves forces to Odessa, helicopter downed in east;Rebel toll from Slavyansk raid tops 30: interior minister;Ukraine says more than 30 separatists killed in Slaviansk fighting;With tears and anger, Slavyansk buries its dead","Ukraine Interior Minister Arsen Avakov, eyewitnesses (husband and sister of civilian killed in crossfire), rebel sources",2,Sloviansk town,Donetsk Oblast,Sloviansk Raion,48.853333,37.625,POINT (37.625000 48.853333),199876,Ukraine,369,UKR,Europe,1,1,2014-05-05,2014-05-05,4,4,2,0,10,10,35
154701,2014,1,2014,2014,1,13247,Ukraine: Lugansk,14184,Government of Ukraine - LPR,61,369.0,Government of Ukraine,5839,,LPR,1,"""ITAR-TASS World Service,2014-07-31,Over 100 civilians killed in Ukrainian army’s offensive on Lugansk""",ITAR-TASS World Service,2014-07-31,Over 100 civilians killed in Ukrainian army’s offensive on Lugansk,Luhansk city council (independent),1,Luhansk town,Luhansk Oblast,Luhansk City Municipality,48.566667,39.3,POINT (39.300000 48.566667),199879,Ukraine,369,UKR,Europe,2,5,2014-05-05,2014-07-31,0,0,0,62,62,62,62
153435,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,5,"""Reuters News,2014-05-09,WRAPUP 5-Putin marks Victory in Crimea as Ukraine violence flares"";""ITAR-TASS World Service,2014-05-09,Armoured vehicles used against civil population by Ukrainian law enforcers in Mariupol"";""Reuters News,2014-05-09,UPDATE 2-About 20 pro-Russia rebels killed in fighting in east Ukraine- minister"";""Reuters News,2014-05-09,Ukrainian troops, pro-Russian rebels clash in Mariupol, eight dead-Interfax-Ukraine"";""Agence France Presse,2014-05-09,Casualties as fighting breaks out in Ukraine port city of Mariupol""",Reuters News;ITAR-TASS World Service;Reuters News;Reuters News;Agence France Presse,2014-05-09;2014-05-09;2014-05-09;2014-05-09;2014-05-09,"WRAPUP 5-Putin marks Victory in Crimea as Ukraine violence flares;Armoured vehicles used against civil population by Ukrainian law enforcers in Mariupol;UPDATE 2-About 20 pro-Russia rebels killed in fighting in east Ukraine- minister;Ukrainian troops, pro-Russian rebels clash in Mariupol, eight dead-Interfax-Ukraine;Casualties as fighting breaks out in Ukraine port city of Mariupol","rebels, eyewitnesses (photographers and freelance reporters), Ukraine's interior ministry, Ukraine Prime Minister, Ukrainian news site",1,Mariupol town,Donetsk Oblast,Mariupol City Municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,UKR,Europe,1,1,2014-05-09,2014-05-09,1,7,0,0,8,8,21
153997,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,9,"""Agence France Presse,2014-05-13,Six Ukraine soldiers killed by rebel fire in east: ministry"";""Agence France Presse,2014-05-13,Six Ukraine soldiers killed in rebel ambush: ministry"";""Reuters News,2014-05-13,Six Ukrainian soldiers killed in ambush in eastern Ukraine-Defence Ministry"";""Agence France Presse,2014-05-13,Seven Ukraine soldiers killed in rebel ambush: ministry"";""Xinhua News Agency,2014-05-13,Attack on Ukraine's army convoy kills 6 troops"";""Agence France Presse,2014-05-13,Fresh violence rattles new Europe push for Ukraine talks"";""ITAR-TASS World Service,2014-05-13,Six Ukrainian servicemen killed in armed clash in eastern Ukraine - Defense Ministry"";""Agence France Presse,2014-05-14,Fresh violence rattles new Europe push for Ukraine talks"";""Kyiv Post,2014-05-14,Defense Ministry recounts May 13 ambush near Kramatorsk that claimed six lives""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;Xinhua News Agency;Agence France Presse;ITAR-TASS World Service;Agence France Presse;Kyiv Post,2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-13;2014-05-14;2014-05-14,Six Ukraine soldiers killed by rebel fire in east: ministry;Six Ukraine soldiers killed in rebel ambush: ministry;Six Ukrainian soldiers killed in ambush in eastern Ukraine-Defence Ministry;Seven Ukraine soldiers killed in rebel ambush: ministry;Attack on Ukraine's army convoy kills 6 troops;Fresh violence rattles new Europe push for Ukraine talks;Six Ukrainian servicemen killed in armed clash in eastern Ukraine - Defense Ministry;Fresh violence rattles new Europe push for Ukraine talks;Defense Ministry recounts May 13 ambush near Kramatorsk that claimed six lives,"Ukraine defence ministry, rebel leaders",1,Oktyabrske village,Donetsk Oblast,Dobropil Raion,48.462882,37.349593,POINT (37.349593 48.462882),199155,Ukraine,369,UKR,Europe,1,1,2014-05-13,2014-05-13,7,0,0,0,7,7,7
154007,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,1,"""Agence France Presse,2014-05-19,Ukraine soldier killed in 'kindergarten' rebel attack""",Agence France Presse,2014-05-19,Ukraine soldier killed in 'kindergarten' rebel attack,Ukraine defence ministry,2,Sloviansk town,Donetsk Oblast,Sloviansk Raion,48.853333,37.625,POINT (37.625000 48.853333),199876,Ukraine,369,UKR,Europe,1,1,2014-05-19,2014-05-19,1,0,0,0,1,1,1
154030,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,6,"""Agence France Presse,2014-05-22,Nine Ukrainian soldiers killed in rebel attacks: ministry"";""Reuters News,2014-05-22,13 Ukrainians killed in clash with separatists - president's office"";""Reuters News,2014-05-22,UPDATE 2-Thirteen Ukrainians dead in pre-election clash with pro-Russia rebels"";""Agence France Presse,2014-05-22,Ukraine raises death toll from rebel attacks in east to 17"";""Agence France Presse,2014-05-22,Black day for Ukraine military ahead of key vote"";""Associated Press Newswires,2014-05-22,Deadliest day for Ukraine troops: 16 slain in raid""",Agence France Presse;Reuters News;Reuters News;Agence France Presse;Agence France Presse;Associated Press Newswires,2014-05-22;2014-05-22;2014-05-22;2014-05-22;2014-05-22;2014-05-22,Nine Ukrainian soldiers killed in rebel attacks: ministry;13 Ukrainians killed in clash with separatists - president's office;UPDATE 2-Thirteen Ukrainians dead in pre-election clash with pro-Russia rebels;Ukraine raises death toll from rebel attacks in east to 17;Black day for Ukraine military ahead of key vote;Deadliest day for Ukraine troops: 16 slain in raid,"Defence ministry of Ukraine, Interim President of Ukraine Oleksandr Turchynov, rebels (Donetsk authorities), rebel commander",1,Volnovakha town,Donetsk Oblast,Volnovakha Raion,47.595,37.4825,POINT (37.482500 47.595000),198435,Ukraine,369,UKR,Europe,1,2,2014-05-21,2014-05-22,16,1,0,0,17,17,17
154031,2014,1,2014,2014,1,13247,Ukraine: Lugansk,14184,Government of Ukraine - LPR,61,369.0,Government of Ukraine,5839,,LPR,2,"""Agence France Presse,2014-05-22,Nine Ukrainian soldiers killed in rebel attacks: ministry"";""Agence France Presse,2014-05-22,Rebels kill nine Ukraine soldiers ahead of crunch vote""",Agence France Presse;Agence France Presse,2014-05-22;2014-05-22,Nine Ukrainian soldiers killed in rebel attacks: ministry;Rebels kill nine Ukraine soldiers ahead of crunch vote,Defence ministry of Ukraine,2,Rubizhne town,Luhansk Oblast,Rubizhne City Municipality,49.01,38.3714,POINT (38.371400 49.010000),200597,Ukraine,369,UKR,Europe,1,2,2014-05-21,2014-05-22,1,0,0,0,1,1,1
154042,2014,1,2014,2014,1,13247,Ukraine: Lugansk,14184,Government of Ukraine - LPR,61,369.0,Government of Ukraine,5839,,LPR,1,"""ITAR-TASS World Service,2014-05-23,Ukraine Right Sector gunmen kill wounded servicemen at hospital""",ITAR-TASS World Service,2014-05-23,Ukraine Right Sector gunmen kill wounded servicemen at hospital,Lugansk People's Republic chief press officer,1,Pryvillya town,Luhansk Oblast,Popasna Raion,49.0142,38.3,POINT (38.300000 49.014200),200597,Ukraine,369,UKR,Europe,1,1,2014-05-22,2014-05-22,0,0,0,0,0,0,2
154034,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,6,"""Agence France Presse,2014-05-23,Five dead in fighting near Ukraine's Donetsk: AFP"";""Agence France Presse,2014-05-23,Five dead in fighting near Ukraine's Donetsk: AFP"";""Agence France Presse,2014-05-23,Putin vows to respect Ukraine vote but warns of civil war"";""ITAR-TASS World Service,2014-05-23,Mobilisation starts in self-proclaimed Donetsk Republic"";""Euromaidan Press,2014-05-27,Donbas Volunteer Battalion Tells About Karlovka Battle"";""ITAR-TASS World Service,2014-05-23,Mobilisation starts in self-proclaimed Donetsk Republic""",Agence France Presse;Agence France Presse;Agence France Presse;ITAR-TASS World Service;Euromaidan Press;ITAR-TASS World Service,2014-05-23;2014-05-23;2014-05-23;2014-05-23;2014-05-27;2014-05-23,Five dead in fighting near Ukraine's Donetsk: AFP;Five dead in fighting near Ukraine's Donetsk: AFP;Putin vows to respect Ukraine vote but warns of civil war;Mobilisation starts in self-proclaimed Donetsk Republic;Donbas Volunteer Battalion Tells About Karlovka Battle;Mobilisation starts in self-proclaimed Donetsk Republic,"AFP photographer as eyewitness, leader of the Ukrainian National Guard Donbas Batallion of the Ukrainian army, rebel leader",2,Karlivka village,Donetsk Oblast,Yasynuvata Raion,48.1111,37.4884,POINT (37.488400 48.111100),199155,Ukraine,369,UKR,Europe,1,1,2014-05-23,2014-05-23,5,10,0,0,15,15,16
154047,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,4,"""Agence France Presse,2014-05-25,Italian journalist killed in eastern Ukraine: foreign ministry"";""Agence France Presse,2014-05-25,Italian journalist killed in eastern Ukraine: foreign ministry"";""Reuters News,2014-05-25,Italian journalist believed killed near Slaviansk - Ukraine"";""Agence France Presse,2014-05-25,Italian becomes first journalist killed in east Ukraine""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse,2014-05-25;2014-05-25;2014-05-25;2014-05-25,Italian journalist killed in eastern Ukraine: foreign ministry;Italian journalist killed in eastern Ukraine: foreign ministry;Italian journalist believed killed near Slaviansk - Ukraine;Italian becomes first journalist killed in east Ukraine,"Ukrainian military, Ukrainian foreign ministry, Donetsk ""people's mayor"" (rebel representative)",1,Sloviansk town,Donetsk Oblast,Sloviansk Raion,48.853333,37.625,POINT (37.625000 48.853333),199876,Ukraine,369,UKR,Europe,1,1,2014-05-24,2014-05-24,0,0,2,0,2,2,2
154048,2014,1,2014,2014,1,13247,Ukraine: Lugansk,14184,Government of Ukraine - LPR,61,369.0,Government of Ukraine,5839,,LPR,1,"""Reuters News,2014-05-25,Man killed in eastern Ukraine election shootout -official""",Reuters News,2014-05-25,Man killed in eastern Ukraine election shootout -official,Ukraine Deputy Interior Minister Serhiy Yarovoy,1,Novoaidar town,Luhansk Oblast,Novoaidar Oblast,48.97,39.0,POINT (39.000000 48.970000),199879,Ukraine,369,UKR,Europe,1,1,2014-05-25,2014-05-25,0,0,0,1,1,1,1
154049,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,1,"""ITAR-TASS World Service,2014-05-25,Brother of people’s mayor of Mariupol detained by police - Ukrainian interior ministry""",ITAR-TASS World Service,2014-05-25,Brother of people’s mayor of Mariupol detained by police - Ukrainian interior ministry,Ukrainian interior ministry,1,Mariupol town,Donetsk Oblast,Mariupol City Municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,UKR,Europe,1,1,2014-05-25,2014-05-25,0,0,0,1,1,1,1
154050,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,7,"""ITAR-TASS World Service,2014-05-26,Governor of Donetsk Republic reports firing at truck carrying wounded claims 35 lives"";""Reuters News,2014-05-27,Pro-Russian rebel says 30-35 separatists dead in fighting in east Ukraine"";""Agence France Presse,2014-05-27,Forty killed in Donetsk fighting: local mayor"";""Reuters News,2014-05-27,Forty said dead in Donetsk fighting, most of them rebels"";""Agence France Presse,2014-05-27,Dozens dead as Ukraine claims control of Donetsk airport"";""Agence France Presse,2014-05-27,Dozens dead as Ukraine claims control of Donetsk airport"";""Reuters News,2014-05-27,WRAPUP 2-More than 50 rebels killed as new Ukraine leader unleashes assault""",ITAR-TASS World Service;Reuters News;Agence France Presse;Reuters News;Agence France Presse;Agence France Presse;Reuters News,2014-05-26;2014-05-27;2014-05-27;2014-05-27;2014-05-27;2014-05-27;2014-05-27,"Governor of Donetsk Republic reports firing at truck carrying wounded claims 35 lives;Pro-Russian rebel says 30-35 separatists dead in fighting in east Ukraine;Forty killed in Donetsk fighting: local mayor;Forty said dead in Donetsk fighting, most of them rebels;Dozens dead as Ukraine claims control of Donetsk airport;Dozens dead as Ukraine claims control of Donetsk airport;WRAPUP 2-More than 50 rebels killed as new Ukraine leader unleashes assault","Donetsk mayor Oleksandr Lukyanchenko (neutral in conflict), rebel leader, AFP correspondent as eyewitness, Ukraine Interior Minister Arsen Avakov, prime minister of the rebels' self-styled Donetsk People's Republic, Alexander Borodai",1,Donetsk International Airport,Donetsk Oblast,Donetsk City Municipality,48.075,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,UKR,Europe,1,2,2014-05-26,2014-05-27,0,50,0,0,48,50,50
154054,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,1,"""Reuters News,2014-05-27,UPDATE 5-Fighting rages in eastern Ukraine city, dozens dead""",Reuters News,2014-05-27,"UPDATE 5-Fighting rages in eastern Ukraine city, dozens dead",Donetsk police (pro-Ukraine side),1,Horlivka town,Donetsk Oblast,Horlivka City Municipality,48.3,38.05,POINT (38.050000 48.300000),199157,Ukraine,369,UKR,Europe,1,2,2014-05-26,2014-05-27,2,0,0,0,2,2,2
154058,2014,1,2014,2014,1,13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,61,369.0,Government of Ukraine,5840,,DPR,4,"""Agence France Presse,2014-05-29,Ukraine rebels down helicopter, killing 14 troops: president"";""Agence France Presse,2014-05-29,Ukraine rebels down helicopter, killing 14 troops: president"";""Reuters News,2014-05-29,WRAPUP 1-Ukraine separatists down army helicopter, 14 killed"";""Agence France Presse,2014-05-29,Ukraine rebels down army helicopter, killing 12 troops""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse,2014-05-29;2014-05-29;2014-05-29;2014-05-29,"Ukraine rebels down helicopter, killing 14 troops: president;Ukraine rebels down helicopter, killing 14 troops: president;WRAPUP 1-Ukraine separatists down army helicopter, 14 killed;Ukraine rebels down army helicopter, killing 12 troops","Ukrainian President Oleksandr Turchynov, separatist spokesman, Ukrainian military",2,Sloviansk town,Donetsk Oblast,Sloviansk Raion,48.853333,37.625,POINT (37.625000 48.853333),199876,Ukraine,369,UKR,Europe,1,1,2014-05-29,2014-05-29,12,0,0,0,12,12,12
